-0.025435	0.124446	0.149594	0.980555	0.075936	0.600963	0.201095	-0.024438	0.205755	-0.117604	0.500440	-0.051048	0.039825	-0.030610	-0.783039	-0.241845	0.508521	0.050342	0.042278	0.721443	-0.512513	0.023480	7.812184	-0.176765	0.122204	0.844859	4.085109	0.030893	-9.119117	-0.115832	-0.044372
-0.025299	0.128010	0.148295	0.980297	0.102449	0.705106	-0.242481	-0.016189	0.193939	-0.114709	0.589086	-0.052745	0.040997	-0.022124	-0.744957	-0.239572	0.430551	0.049431	0.041986	0.824896	-1.181534	0.289535	8.864635	-0.169639	0.117261	0.848608	3.808144	0.227252	-7.797001	-0.091116	-0.029193
-0.024880	0.131293	0.145199	0.980337	0.099563	0.639089	-0.609396	-0.008097	0.175890	-0.110354	0.686557	-0.054383	0.042102	-0.014519	-0.711074	-0.236026	0.367523	0.048721	0.041834	0.809186	-1.804936	0.435503	9.747111	-0.163821	0.110442	0.760482	3.388310	0.354630	-6.302772	-0.070969	-0.015162
-0.024269	0.133725	0.140961	0.980642	0.077164	0.463565	-0.847363	-0.001393	0.151858	-0.105745	0.791041	-0.055976	0.043123	-0.008677	-0.682565	-0.231853	0.320533	0.048163	0.041817	0.670391	-2.403227	0.460885	10.448327	-0.159348	0.102090	0.584142	2.850889	0.417283	-4.699029	-0.055789	-0.001726
-0.023443	0.135138	0.135456	0.981244	0.051488	0.253703	-1.111816	0.002789	0.121886	-0.101917	0.900677	-0.057533	0.044045	-0.005366	-0.660284	-0.227572	0.289980	0.047705	0.041932	0.418186	-2.997133	0.382763	10.963654	-0.155653	0.092221	0.331088	2.228094	0.428180	-3.055300	-0.045824	0.011480
-0.022524	0.135772	0.129446	0.981989	0.031837	0.096255	-1.218630	0.003547	0.085848	-0.099615	1.013603	-0.059052	0.044852	-0.005171	-0.644706	-0.223486	0.275547	0.047292	0.042176	0.075820	-3.603801	0.230258	11.292540	-0.151876	0.080679	0.019586	1.557850	0.408518	-1.443335	-0.041314	0.024387
-0.021642	0.136134	0.123704	0.982699	0.024020	0.044517	-1.165237	0.000329	0.043508	-0.099233	1.127967	-0.060523	0.045524	-0.008443	-0.635884	-0.219630	0.276223	0.046866	0.042538	-0.321802	-4.234080	0.038151	11.436438	-0.147160	0.067264	-0.327260	0.882240	0.385593	0.067599	-0.042549	0.036278
-0.020775	0.136306	0.118079	0.983385	0.019265	0.008019	-1.141480	-0.006994	-0.005399	-0.100816	1.241940	-0.061931	0.046043	-0.015269	-0.633424	-0.215762	0.290365	0.046368	0.042996	-0.732295	-4.890655	-0.158249	11.397245	-0.140819	0.051836	-0.682563	0.245926	0.386839	1.414223	-0.049792	0.045760
-0.019900	0.136552	0.112396	0.984035	0.020867	0.023738	-1.152299	-0.018109	-0.061067	-0.104082	1.353703	-0.063255	0.046386	-0.025421	-0.636465	-0.211454	0.315767	0.045739	0.043507	-1.111566	-5.566813	-0.326599	11.176388	-0.132392	0.034386	-1.015189	-0.304118	0.430812	2.540170	-0.062995	0.051141
-0.019058	0.138176	0.106768	0.984452	0.046021	0.302323	-1.133882	-0.032303	-0.123524	-0.108483	1.461450	-0.064471	0.046536	-0.038323	-0.643648	-0.206242	0.349726	0.044925	0.044019	-1.419346	-6.245707	-0.440117	10.774700	-0.121617	0.015003	-1.290186	-0.718292	0.521206	3.395929	-0.081375	0.051128
-0.018184	0.142167	0.100644	0.984545	0.084643	0.778666	-1.223428	-0.048537	-0.192528	-0.113273	1.563380	-0.065555	0.046475	-0.053064	-0.653121	-0.199737	0.389146	0.043893	0.044473	-1.623395	-6.900334	-0.478988	10.192936	-0.108349	-0.006139	-1.474164	-0.947216	0.650490	3.942001	-0.103175	0.045405
